fips,location,unw_cent_long,unw_cent_lat,est_population,non_his,white,black,amer_indian,asian,hawaiian,other,two_or_more,hispanic,educated,med_income,below_pov,high_school,college,labor_participation,non_white,redlining,asthma_prev,smoking_prev,obesity_prev,copd_prev,particulate_matter,housing_stress
24005402307,Census Tract 4023.07; Baltimore County; Maryland,-76.75385598,39.35920033,6727,84.2426044299093,9.55849561468708,74.1935483870968,0.490560428125465,0,0,0,0,15.7573955700907,4227,39311,6351,40.028388928318,59.971611071682,87.5119846596357,90.4415043853129,NA,13.3,15.3,42.7,6.5,8.03649228835214,47.3913043478261
24005402403,Census Tract 4024.03; Baltimore County; Maryland,-76.71981375,39.33216934,2177,97.9329352319706,5.19062930638493,90.4915020670648,0,0.872760679834635,0.0459347726228755,0,1.33210840606339,2.0670647680294,1644,35771,2169,44.0389294403893,55.9610705596107,75.2602081665332,94.8093706936151,2,12.5,12.3,40.6,6.9,7.67557423882434,40.6976744186046
24005402404,Census Tract 4024.04; Baltimore County; Maryland,-76.73198888,39.33208119,5302,80.1207091663523,5.86571105243304,69.7095435684647,0,4.54545454545455,0,0,0,19.8792908336477,3677,45848,5185,36.0076149034539,63.9923850965461,83.146437994723,94.134288947567,NA,13.7,18,45.3,9.1,7.96514255550723,45.8797327394209
24005402405,Census Tract 4024.05; Baltimore County; Maryland,-76.7369848,39.32395624,4167,81.2335013198944,8.61531077513799,62.2510199184065,0,9.7672186225102,0,0,0.599952003839693,18.7664986801056,2705,33431,4167,33.271719038817,66.728280961183,75.5161023947151,91.384689224862,2,13,15.1,41.1,7.3,8.07498336260297,47.0383275261324
24005402407,Census Tract 4024.07; Baltimore County; Maryland,-76.77099388,39.33726167,1039,94.0327237728585,26.4677574590953,57.1703561116458,0,9.720885466795,0,0,0.673724735322425,5.96727622714148,894,40667,1016,40.2684563758389,59.7315436241611,82.5617283950617,73.5322425409047,NA,12.3,13,37.8,6.2,7.53681921383242,31.1926605504587
24005402408,Census Tract 4024.08; Baltimore County; Maryland,-76.7703557,39.32643405,2475,96.4444444444444,5.13131313131313,86.6666666666667,0,0.646464646464646,0,0,4,3.55555555555556,1731,46621,2475,29.1738879260543,70.8261120739457,83.7871287128713,94.8686868686869,NA,12.8,11.1,39.1,4.4,7.57230127332605,NA
24005402409,Census Tract 4024.09; Baltimore County; Maryland,-76.7626822,39.33089554,4782,90.7151819322459,3.15767461313258,85.1526557925554,0,2.04935173567545,0,0,0.355499790882476,9.28481806775408,2909,36000,4717,53.2829150910966,46.7170849089034,93.5217091660924,96.8423253868674,NA,12.7,14,39.5,4.7,7.55456024357923,31.1926605504587
24005402503,Census Tract 4025.03; Baltimore County; Maryland,-76.80309198,39.35983859,5564,84.9568655643422,15.1689432063264,65.6362329259526,0.0359453630481668,0.467289719626168,0,1.52767792954709,2.12077641984184,15.0431344356578,3695,29990,5316,34.8037889039242,65.1962110960758,78.2490974729242,84.8310567936736,NA,13.5,15.9,42.8,8.2,7.30006916909997,48.5458612975391
24005402504,Census Tract 4025.04; Baltimore County; Maryland,-76.82660321,39.36152205,4973,98.6326161270863,11.1803740197064,81.6006434747637,0.120651518198271,1.28694952744822,0,2.27227025940076,2.17172732756887,1.36738387291373,3557,47471,4968,29.6879392746697,70.3120607253303,79.6402877697842,88.8196259802936,NA,12,11.6,39.4,6.5,7.03689196104716,29.8295454545455
24005402505,Census Tract 4025.05; Baltimore County; Maryland,-76.81247712,39.38175308,2943,99.5582738702005,8.63064899762147,87.5637104994903,0,1.66496772001359,0,0,1.69894665307509,0.441726129799524,2178,51942,2915,33.7006427915519,66.2993572084481,82.4316787506972,91.3693510023785,NA,12.9,13.1,42,6.3,7.3313883437662,47.4708171206226
24005402506,Census Tract 4025.06; Baltimore County; Maryland,-76.79909529,39.37684948,4837,94.2733099028323,8.24891461649783,77.9615464130659,0,5.37523258217904,0,0.826958858796775,1.86065743229274,5.72669009716767,3831,45859,4818,38.3972853040981,61.6027146959019,76.7180475272961,91.7510853835022,NA,11.8,12.3,38.6,5.9,7.62050107804765,27.3255813953488
24005402510,Census Tract 4025.10; Baltimore County; Maryland,-76.79233943,39.39256702,4854,100,13.8442521631644,77.9563246806757,0,6.5306963329213,0,0,1.66872682323857,0,3320,53441,4614,27.078313253012,72.921686746988,78.0141843971631,86.1557478368356,NA,11.9,11.5,35.5,4.5,7.47820004266634,NA
24005402511,Census Tract 4025.11; Baltimore County; Maryland,-76.80412857,39.39272878,5625,97.2266666666667,15.0044444444444,68.9422222222222,0,5.03111111111111,0,0.16,8.08888888888889,2.77333333333333,3870,64051,5568,13.7726098191214,86.2273901808785,87.6696832579185,84.9955555555556,NA,10.7,8.5,33.3,3.6,7.44360725037268,33.7268128161889
24005402602,Census Tract 4026.02; Baltimore County; Maryland,-76.78045905,39.36717652,2054,98.8315481986368,12.8042843232717,82.3271665043817,0.584225900681597,1.70399221032132,0,0,1.41187925998053,1.16845180136319,1624,45431,2009,40.948275862069,59.051724137931,68.740157480315,87.1957156767283,NA,11.8,13.4,39.2,6,7.94977971344908,34.9315068493151
24005402603,Census Tract 4026.03; Baltimore County; Maryland,-76.77575846,39.38871035,6057,98.1674096087172,9.97193330031369,81.3438996202741,0,2.21231632821529,0,0,4.63926035991415,1.83259039128281,4917,43769,6025,23.6322961155176,76.3677038844824,74.4447649264494,90.0280666996863,NA,11.6,9.4,36.6,5.8,7.67992844711497,22.5672877846791
24005402604,Census Tract 4026.04; Baltimore County; Maryland,-76.76745691,39.37292002,6778,97.9640011802892,11.5668338742992,78.5777515491295,0,0.678666273236943,0,0.472115668338743,6.66863381528474,2.03599881971083,4818,43832,6761,32.3578248235782,67.6421751764217,88.0456490727532,88.4331661257008,NA,12.1,12.2,40.3,7.2,7.88894717970846,24.9457700650759
24005403100,Census Tract 4031; Baltimore County; Maryland,-76.73321693,39.35312588,2236,92.1735241502683,16.4132379248658,72.2719141323793,0,1.74418604651163,0,0,1.74418604651163,7.82647584973166,1631,43938,2140,32.5567136725935,67.4432863274065,83.6734693877551,83.5867620751342,2,11.9,12.9,38.2,7.6,8.00313960517225,30.0613496932515
24005403201,Census Tract 4032.01; Baltimore County; Maryland,-76.72150491,39.35494285,3433,83.9498980483542,12.4089717448296,70.7253131371978,0,0,0,0,0.815613166326828,16.0501019516458,2501,45913,3405,44.0223910435826,55.9776089564174,82.9735034347399,87.5910282551704,NA,13,15.8,41.5,8.5,8.21737163358998,23.0125523012552
24005403202,Census Tract 4032.02; Baltimore County; Maryland,-76.71730279,39.34325832,2382,98.8664987405541,4.61796809403862,92.6532325776658,0,0,0,0.587741393786734,1.00755667506297,1.13350125944584,1535,37500,2382,32.1824104234528,67.8175895765472,79.7507788161994,95.3820319059614,NA,12.8,12.8,42.1,7.3,7.94037847478744,33.112582781457
24005403300,Census Tract 4033; Baltimore County; Maryland,-76.73501628,39.36687285,2613,90.6238040566399,31.2667432070417,44.8909299655568,1.45426712590892,9.41446613088404,0,1.60734787600459,1.99004975124378,9.37619594336012,1781,50885,2613,26.3335204941044,73.6664795058956,83.8589981447124,68.7332567929583,2,10.9,9.3,33.9,4.9,7.92755114641863,26.865671641791
24005403401,Census Tract 4034.01; Baltimore County; Maryland,-76.7321427,39.37606663,3654,100,48.4948002189382,41.7077175697865,0.109469074986316,5.47345374931582,0,0.273672687465791,3.94088669950739,0,3170,47311,3539,22.3659305993691,77.6340694006309,65.2839506172839,51.5051997810618,NA,10.9,9.9,32,7.8,7.92258714514876,35.149863760218
24005403402,Census Tract 4034.02; Baltimore County; Maryland,-76.71980595,39.37303449,4899,87.0585833843642,27.6791181873852,46.9687691365585,0.367421922841396,0,0,1.75546029802,10.2878138395591,12.9414166156358,3740,35077,4825,38.8235294117647,61.1764705882353,79.8458149779736,72.3208818126148,NA,11.8,13.5,37.1,7.9,8.06223907050642,43.5555555555555
24005403500,Census Tract 4035; Baltimore County; Maryland,-76.6978704,39.37761381,6046,99.7684419450877,88.0416804498842,3.80416804498842,0,3.55607012901092,0,0.909692358584188,3.45683096261991,0.231558054912339,3681,54500,6046,17.5767454496061,82.4232545503939,76.8867924528302,11.9583195501158,NA,10.5,11.6,31.1,6.2,7.99802353537318,30.3108808290155
24005403601,Census Tract 4036.01; Baltimore County; Maryland,-76.67320908,39.38567516,4839,98.7187435420541,90.2872494317008,4.25707790865881,0,4.17441620169456,0,0,0,1.28125645794586,3196,53889,4839,8.3854818523154009,91.6145181476846,80.8457711442786,9.71275056829924,NA,10.2,8.8,29.3,5.3,7.6351929310238,31.6666666666667
24005403602,Census Tract 4036.02; Baltimore County; Maryland,-76.66430505,39.37775131,6286,97.5342029907731,63.4584791600382,19.5832007636017,0,11.2631244034362,0,0,3.22939866369711,2.46579700922685,3942,60593,6286,9.36073059360731,90.6392694063927,85.691231845078,36.5415208399618,NA,10.9,10.8,30.8,5,7.77287312146902,26.9709543568465
24005403702,Census Tract 4037.02; Baltimore County; Maryland,-76.75660096,39.39347476,6419,98.4577036921639,67.7987225424521,23.0409721140365,0,3.50521888144571,0,0,4.11279015422963,1.54229630783611,4006,56676,6128,16.7498751872192,83.2501248127808,72.826899128269,32.2012774575479,NA,11.5,12.1,35.7,6.1,7.84330116167229,26.9047619047619
24005403703,Census Tract 4037.03; Baltimore County; Maryland,-76.7330813,39.39371006,2238,95.1295799821269,88.1143878462913,6.83646112600536,0,0,0.178731009830206,0,0,4.8704200178731,1977,66625,2220,14.3146181082448,85.6853818917552,82.198327359617707,11.8856121537087,NA,9.4,5.9,26.6,6.4,7.52796181605443,NA
24005403704,Census Tract 4037.04; Baltimore County; Maryland,-76.74460502,39.4140766,5232,97.3623853211009,40.0802752293578,52.1215596330275,0,2.48470948012232,0,0,2.67584097859327,2.63761467889908,3388,55938,5196,11.4226682408501,88.5773317591499,79.7333333333333,59.9197247706422,NA,10.6,7.7,30.4,4,7.52796181605443,NA
24005403801,Census Tract 4038.01; Baltimore County; Maryland,-76.70917764,39.42460375,1405,98.1494661921708,86.6903914590747,6.19217081850534,0,3.48754448398577,0,0,1.77935943060498,1.85053380782918,1062,78000,1405,11.7702448210923,88.2297551789077,71.3091922005571,13.3096085409253,NA,9.6,7.2,27.1,4.9,7.20654627592745,20.7207207207207
24005403802,Census Tract 4038.02; Baltimore County; Maryland,-76.70018507,39.40409577,3029,99.4717728623308,81.1158798283262,0.957411687025421,0,10.2344007923407,0,2.74017827665896,4.42390227797953,0.528227137669198,1952,91985,3029,3.99590163934426,96.0040983606557,81.3970064148254,18.8841201716738,NA,9.3,5.6,26.2,4.2,7.35661710749954,18.0412371134021
24005403803,Census Tract 4038.03; Baltimore County; Maryland,-76.69211053,39.39153695,3365,97.7117384843982,89.2719167904904,5.73551263001486,0.148588410104012,1.75334323922734,0.148588410104012,0.416047548291233,0.237741456166419,2.28826151560178,2366,75000,3365,12.3837700760778,87.6162299239222,88.4798909338787,10.7280832095097,NA,9.4,6.5,26.3,5.4,7.59196422223489,15.2249134948097
24005404101,Census Tract 4041.01; Baltimore County; Maryland,-76.81872799,39.42058283,6682,95.3457048787788,41.0356180784196,40.5267883867106,0,9.12900329242742,0.104759054175397,0,4.54953606704579,4.65429512122119,4863,69688,6682,16.7180752621838,83.2819247378162,89.7251013970257,58.9643819215804,NA,11.2,10.1,33.5,4.4,7.55097222925257,26.6211604095563
24005404102,Census Tract 4041.02; Baltimore County; Maryland,-76.79422064,39.42311022,5838,93.2339842411785,30.7982185680027,52.158273381295,0,4.24803014731072,0.92497430626927,0.39397053785543,4.71051730044536,6.76601575882151,4094,45092,5838,25.6228627259404,74.3771372740596,86.2918340026774,69.2017814319973,NA,10.9,11.3,34.4,5.1,8.00998978549777,31.9290465631929
24005404201,Census Tract 4042.01; Baltimore County; Maryland,-76.79362281,39.44359722,6360,94.1037735849057,22.2012578616352,60.6603773584906,0,6.61949685534591,0,0.754716981132076,3.86792452830189,5.89622641509434,4029,50224,6360,29.4862248696947,70.5137751303053,79.4701986754967,77.7987421383648,NA,11.8,15,37,6.1,7.97508784852973,35.7456140350877
24005404202,Census Tract 4042.02; Baltimore County; Maryland,-76.77487621,39.43143322,9047,65.1155079031723,15.7400243174533,42.3565822924726,0.143694042223942,3.31601635901404,0,0.663203271802808,2.89598762020559,34.8844920968277,4835,26772,7548,38.076525336091,61.923474663909,79.5998047828209,84.2599756825467,NA,12.5,12.7,34.6,4.6,7.75564723055083,50.6329113924051
24005404402,Census Tract 4044.02; Baltimore County; Maryland,-76.79812762,39.47456641,6188,96.9941822882999,57.8054298642534,32.4175824175824,0,3.53910795087266,0,0,3.23206205559147,3.00581771170006,4601,69250,6188,20.0825907411432,79.9174092588568,81.2073204042611,42.1945701357466,NA,10.7,10.2,31.5,5.9,7.36849745257045,24.4813278008299
24005404403,Census Tract 4044.03; Baltimore County; Maryland,-76.81839883,39.44405211,5031,98.8869012124826,30.3319419598489,52.9119459352018,0,8.44762472669449,0,2.22619757503478,4.96919101570264,1.11309878751739,3477,45519,4908,28.3290192694852,71.6709807305148,79.261099037566,69.6680580401511,NA,11.3,10.8,34.6,5,7.98039416102765,53.8461538461538
24005404404,Census Tract 4044.04; Baltimore County; Maryland,-76.82624066,39.46787948,5821,84.8307850884728,50.9019068888507,26.5074729427933,0,1.58048445284315,0,0.601271259233809,5.23964954475176,15.1692149115272,4211,52617,5821,23.5573497981477,76.4426502018523,84.8966137249026,49.0980931111493,NA,10.9,10.9,31.7,6.1,7.88257735622066,30.2083333333333
24005404501,Census Tract 4045.01; Baltimore County; Maryland,-76.81282226,39.45683518,6553,97.634671142988,54.2499618495346,22.7834579581871,0,14.2530138867694,0,4.10499008087899,2.24324736761789,2.36532885701206,4184,41262,6553,26.8164435946463,73.1835564053537,79.8923679060665,45.7500381504654,NA,11.3,12.1,33.5,5.8,8.20413213502494,27.378640776699
24005404502,Census Tract 4045.02; Baltimore County; Maryland,-76.80491998,39.44670865,3999,83.4458614653663,39.7099274818705,33.1332833208302,0,4.47611902975744,0,0.525131282820705,5.60140035008752,16.5541385346337,2714,26881,3999,37.2144436256448,62.7855563743552,64.4119907763259,60.2900725181295,NA,12.8,17.9,39.3,8.6,8.25745556089022,25.0825082508251
24005404600,Census Tract 4046; Baltimore County; Maryland,-76.81226604,39.51286527,2662,100,96.5063861758077,0.525920360631104,0,1.91585274229902,0,0,1.05184072126221,0,2008,58703,2662,39.49203187251,60.50796812749,87.2185430463576,3.49361382419234,NA,10.7,12.7,31.5,7.4,7.30012147159095,18.3962264150943
24005404800,Census Tract 4048; Baltimore County; Maryland,-76.86040608,39.45531283,2155,90.6264501160093,74.7563805104408,7.84222737819026,0,5.4292343387471,0,0.232018561484919,2.36658932714617,9.37354988399072,1604,57775,2147,21.8827930174564,78.1172069825436,83.4621329211746,25.2436194895592,NA,10.7,11.1,31,6.2,7.5241416901784,22.4358974358974
24005404900,Census Tract 4049; Baltimore County; Maryland,-76.75340888,39.45751657,4401,93.0470347648262,79.3683253805953,8.38445807770961,0,2.38582140422631,0,0,2.90842990229493,6.95296523517382,3563,72396,4375,13.0227336514173,86.9772663485827,76.3064833005894,20.6316746194047,NA,9.5,6.6,27.5,4.9,7.22001292456339,20.6798866855524
24005405000,Census Tract 4050; Baltimore County; Maryland,-76.77162655,39.58916539,4537,98.7216222173242,94.7983248842848,1.71919770773639,0,0.749393872603042,0,0,1.45470575270002,1.27837778267578,3385,50980,4537,23.0723781388479,76.9276218611521,84.1257668711656,5.20167511571523,NA,10.4,11.6,30.3,7,7.21950531455695,28.6549707602339
24005406000,Census Tract 4060; Baltimore County; Maryland,-76.73171638,39.67768196,5570,94.6319569120287,80.9156193895871,11.7414721723519,0.125673249551167,1.36445242369838,0,0,0.484739676840215,5.36804308797127,4071,67637,5570,22.3286661753869,77.6713338246131,84.4357976653696,19.0843806104129,NA,10,9.5,29.1,5.5,7.28040297809468,14.3540669856459
24005407001,Census Tract 4070.01; Baltimore County; Maryland,-76.67332973,39.5993795,3198,97.4046278924328,89.3058161350844,0.531582238899312,0,1.18824265165729,0,2.40775484677924,3.97123202001251,2.59537210756723,2182,61208,3198,18.4692942254812,81.5307057745188,84.7536231884058,10.6941838649156,NA,10.6,11.1,30.7,6.6,7.15056382899231,19.0265486725664
24005407002,Census Tract 4070.02; Baltimore County; Maryland,-76.621821,39.67419395,5523,96.3968857504979,87.7602752127467,1.66576136157885,0,2.37189933007424,0,0.162954915806627,4.43599493029151,3.60311424950208,3862,57711,5523,29.5183842568617,70.4816157431383,83.4031582339671,12.2397247872533,NA,10.4,10.5,29.7,6.3,7.29164503564522,16.6240409207161
24005408100,Census Tract 4081; Baltimore County; Maryland,-76.64298472,39.53826609,6679,98.2182961521186,83.4406348255727,8.10001497230124,0.104806108698907,4.89594250636323,0,0,1.67689773918251,1.78170384788142,4652,59831,6280,16.3800515907137,83.6199484092863,89.2248062015504,16.5593651744273,NA,9.7,8,26.9,5.2,7.33833240781022,13.6929460580913
24005408200,Census Tract 4082; Baltimore County; Maryland,-76.70060249,39.52557479,1870,91.1764705882353,74.3850267379679,1.8716577540107,0,3.20855614973262,0,1.17647058823529,10.5347593582888,8.82352941176471,1492,78906,1870,14.4772117962466,85.5227882037534,80.1258992805755,25.6149732620321,NA,9.7,8.6,28,5.3,7.28362323755283,18.2432432432432
24005408302,Census Tract 4083.02; Baltimore County; Maryland,-76.68236995,39.43960777,2986,98.3924983255191,80.5760214333557,1.90890823844608,0,10.6831882116544,0.133958472873409,1.33958472873409,3.75083724045546,1.60750167448091,2280,80801,2969,11.6666666666667,88.3333333333333,87.3311897106109,19.4239785666443,NA,9.6,7.8,26.2,5.7,7.07659080461412,17.7215189873418
24005408303,Census Tract 4083.03; Baltimore County; Maryland,-76.71630088,39.46965304,3235,95.7959814528594,79.0417310664606,5.93508500772798,0,5.47140649149923,0,1.08191653786708,4.26584234930448,4.20401854714065,2295,108125,3235,6.05664488017429,93.9433551198257,78.2700421940928,20.9582689335394,NA,9.3,6.1,26.1,3.9,7.1254999339181,19.8347107438017
24005408304,Census Tract 4083.04; Baltimore County; Maryland,-76.68335599,39.47534151,4680,98.2692307692308,83.5683760683761,3.63247863247863,0,7.92735042735043,0,0,3.14102564102564,1.73076923076923,3748,61363,4612,12.8335112059765,87.1664887940235,71.8271334792123,16.4316239316239,NA,9.5,6.9,25.9,6.3,7.31828858789449,28.2700421940928
24005408400,Census Tract 4084; Baltimore County; Maryland,-76.65340987,39.4800879,1222,96.6448445171849,78.3142389525368,6.87397708674304,0.245499181669394,7.85597381342062,0,0,3.35515548281506,3.35515548281506,1042,70905,1103,10.7485604606526,89.2514395393474,82.2157434402332,21.6857610474632,NA,9.7,8,27.5,5.8,8.31157279969086,32.258064516129
24005408502,Census Tract 4085.02; Baltimore County; Maryland,-76.59214805,39.45774358,5602,96.8047126026419,84.2199214566226,3.57015351660121,0,5.51588718314887,0.0892538379150303,0,3.40949660835416,3.19528739735809,4409,49466,4980,21.0251757768201,78.9748242231799,79.6680497925311,15.7800785433774,NA,9,5.9,24.5,5.1,7.6486090630851304,24.330900243309
24005408503,Census Tract 4085.03; Baltimore County; Maryland,-76.62906143,39.46330805,4001,81.6795801049738,41.314671332167,13.6465883529118,0,13.7965508622844,0,1.72456885778555,11.197200699825,18.3204198950262,2960,45553,4001,39.0202702702703,60.9797297297297,84.6978905970683,58.685328667833,NA,10.3,12.9,31.3,5.5,8.4668179575096,37.910447761194
24005408505,Census Tract 4085.05; Baltimore County; Maryland,-76.6240221,39.45015813,3714,96.0150780829295,74.3672590199246,7.45826602046311,0,9.88152934841142,0,0,4.30802369413032,3.98492191707054,2647,66380,3714,14.6203248961088,85.3796751038912,79.5689268073642,25.6327409800754,NA,9.6,7.3,26.6,4.1,8.35735321965161,20.6779661016949
24005408506,Census Tract 4085.06; Baltimore County; Maryland,-76.61290564,39.4680145,5001,71.625674865027,21.1557688462308,44.6910617876425,0,3.51929614077185,0,0,2.25954809038192,28.374325134973,3526,39535,4724,47.7311401020987,52.2688598979013,91.5462814339219,78.8442311537693,NA,11.8,14.4,35.3,5.4,8.01440490008354,48.6842105263158
24005408507,Census Tract 4085.07; Baltimore County; Maryland,-76.61917583,39.46534562,6437,76.1224172751282,38.5117290663352,21.531769457822,0.124281497592046,10.2532235513438,0,0,5.70141370203511,23.8775827248718,4280,37853,6437,28.8785046728972,71.1214953271028,77.4539566889294,61.4882709336647,NA,10.9,12.2,33.4,4.1,8.32296424679672,39.3949632942778
24005408601,Census Tract 4086.01; Baltimore County; Maryland,-76.61481649,39.43875429,4241,96.3452016033954,76.4913935392596,2.57014854987031,0,10.1391181325159,0,0,7.14454138174959,3.65479839660457,3146,60333,4203,12.9370629370629,87.0629370629371,86.6374152373355,23.5086064607404,NA,9.7,8.5,27.2,4.7,8.35997159289144,13.1832797427653
24005408602,Census Tract 4086.02; Baltimore County; Maryland,-76.61053342,39.42726056,1893,95.2984680401479,75.8055995773904,1.84891706286318,0,9.35023771790808,0,0,8.29371368198627,4.70153195985209,1359,67730,1893,8.60927152317881,91.3907284768212,88.1709741550696,24.1944004226096,NA,9.5,7.4,26.7,4.6,8.24264291759057,15.7615894039735
24005408702,Census Tract 4087.02; Baltimore County; Maryland,-76.64589652,39.41532063,2195,99.4077448747153,86.1503416856492,3.78132118451025,1.04783599088838,4.82915717539863,0,0.865603644646925,2.73348519362187,0.592255125284738,1576,79375,2186,7.29695431472081,92.703045685279207,85.0371747211896,13.8496583143508,NA,9.6,6.3,26.2,4.6,7.68398142448892,24.468085106383
24005408703,Census Tract 4087.03; Baltimore County; Maryland,-76.64957258,39.4447026,6621,91.9498565171424,76.2422594774203,4.09303730554297,0.105724210844283,8.11055731762574,0,0,3.39827820570911,8.05014348285757,4730,64203,6621,13.4038054968288,86.5961945031712,85.7331571994716,23.7577405225797,NA,9.3,5.6,25.7,3.9,7.74242471542063,25.4700854700855
24005408704,Census Tract 4087.04; Baltimore County; Maryland,-76.65247735,39.42759279,5294,97.1666037023045,81.1862485833019,1.64336985266339,0,9.99244427653948,0,0,4.34454098979977,2.8333962976955,3753,80340,5294,11.9637623234746,88.0362376765254,89.4579439252336,18.8137514166981,NA,9.1,6.6,25,4.2,7.47990376986641,20.3931203931204
24005408800,Census Tract 4088; Baltimore County; Maryland,-76.62858121,39.42738517,2311,93.2496754651666,81.3933362180874,4.9762007788836,0,5.06274340112505,0,0,1.81739506707053,6.75032453483341,1805,60821,2311,5.87257617728532,94.1274238227147,89.9429386590585,18.6066637819126,NA,9.8,8.3,28.1,4.7,8.36819133564066,26.0416666666667
24005408900,Census Tract 4089; Baltimore County; Maryland,-76.62822379,39.489092049999996,2656,99.0963855421687,82.9066265060241,3.31325301204819,0,10.203313253012,0,0,2.67319277108434,0.903614457831325,1972,75787,2656,15.8215010141988,84.1784989858012,92.5353059852051,17.0933734939759,NA,9.4,7.2,26.9,4.8,7.73385561674212,13.9013452914798
24005410100,Census Tract 4101; Baltimore County; Maryland,-76.58695016,39.55697526,5920,97.8547297297297,94.9155405405405,0.101351351351351,0.11824324324324299,0.523648648648649,0,0.658783783783784,1.53716216216216,2.14527027027027,4358,85611,5920,14.1119779715466,85.8880220284534,73.0977395733843,5.08445945945946,NA,10.1,8.5,28.8,5.5,7.27118570884995,11.8993135011442
24005410200,Census Tract 4102; Baltimore County; Maryland,-76.54380724,39.49859738,5001,97.8004399120176,90.8818236352729,1.53969206158768,0,2.65946810637872,0,0.919816036792642,1.7996400719856,2.1995600879824,3597,67727,5001,12.705031971087,87.294968028913,81.0428305400372,9.11817636472705,NA,9.6,7.2,27.5,4.7,7.29210851564957,19.047619047619
24005411101,Census Tract 4111.01; Baltimore County; Maryland,-76.44609748,39.45004531,2242,96.3871543264942,88.5816235504014,2.31935771632471,0.178412132024978,0.356824264049955,0,1.24888492417484,3.70205173951829,3.6128456735058,1695,61269,2242,36.047197640118,63.952802359882,70.7575757575758,11.4183764495986,NA,10.4,12.2,31.2,7.6,7.16806809968118,31.8681318681319
24005411102,Census Tract 4111.02; Baltimore County; Maryland,-76.40156375,39.43386051,3310,100,94.6827794561934,3.05135951661631,0.362537764350453,0,0,0,1.90332326283988,0,2512,58454,3285,30.4140127388535,69.5859872611465,81.8836565096953,5.31722054380665,NA,10.6,12.8,30.8,7.6,7.45255842078548,29.0836653386454
24005411201,Census Tract 4112.01; Baltimore County; Maryland,-76.47514455,39.49118156,3128,96.0677749360614,89.4501278772378,1.72634271099744,0,2.01406649616368,0,0.51150895140665,2.3657289002557498,3.93222506393862,2283,60405,3103,24.2225142356548,75.7774857643452,77.4881516587678,10.5498721227621,NA,10.6,11.4,29.5,7.3,7.22575599222847,16.3636363636364
24005411202,Census Tract 4112.02; Baltimore County; Maryland,-76.5125503,39.4522287,4115,91.3487241798299,84.3742405832321,4.47144592952612,0,1.23936816524909,0,0,1.2636695018226,8.65127582017011,2789,75150,4083,16.1348153460022,83.8651846539978,89.3627450980392,15.6257594167679,NA,10.1,9.6,27.8,6.3,7.20566481167514,22.8956228956229
24005411302,Census Tract 4113.02; Baltimore County; Maryland,-76.40451672,39.39113061,4377,93.0089102124743,57.4366004112406,19.9680146218871,0,12.3829106694083,0,0.228466986520448,2.99291752341787,6.9910897875257,2656,72238,4377,22.6280120481928,77.3719879518072,88.7556221889055,42.5633995887594,NA,10,10.8,29.7,4.7,7.75859437340816,23.3397535685074
24005411303,Census Tract 4113.03; Baltimore County; Maryland,-76.47121344,39.39910291,6106,97.6907959384212,79.4300687848018,8.61447756305273,0,6.19063216508352,0,2.04716672125778,1.40845070422535,2.30920406157877,4446,58638,6101,23.9541160593792,76.0458839406208,82.1842105263158,20.5699312151982,NA,10.5,10.9,30.3,6.3,8.43564653952793,23.062015503876
24005411306,Census Tract 4113.06; Baltimore County; Maryland,-76.48377146,39.3843603,5966,91.2671806905799,36.9761984579283,27.6734830707342,0,21.9912839423399,0,0,4.62621521957761,8.73281930942005,4039,50625,5903,27.6306016340678,72.3693983659322,87.592643425748,63.0238015420717,NA,10.2,9.6,28.5,4.7,8.18864991448604,27.816091954023
24005411307,Census Tract 4113.07; Baltimore County; Maryland,-76.45996365,39.38109249,3431,90.7315651413582,59.4578839988342,15.8845817545905,0.437190323520839,8.71466044884873,0,0,6.23724861556398,9.2684348586418,2339,56222,3431,28.1744335185977,71.8255664814023,80.2585778219791,40.5421160011658,NA,11.2,12.7,32.4,5.8,8.13302555919337,26.69656942699
24005411308,Census Tract 4113.08; Baltimore County; Maryland,-76.45302001,39.39258216,4414,89.7371998187585,60.7385591300408,11.7127322156774,0,13.0946986859991,0,2.37879474399638,1.81241504304486,10.2628001812415,3029,60699,4405,29.6467481016837,70.3532518983163,89.7522049559009,39.2614408699592,NA,10,10,27.8,5,8.13367339543723,13.6363636363636
24005411309,Census Tract 4113.09; Baltimore County; Maryland,-76.43917271,39.41018936,8538,95.4438978683532,69.0676973530101,8.09323026469899,0,15.7296790817522,0,0.398219723588662,2.15507144530335,4.55610213164675,6365,52575,8503,26.9756480754124,73.0243519245876,75.6219903691814,30.9323026469899,NA,10.2,10.7,28.9,6.1,7.39019640137664,24.6511627906977
24005411404,Census Tract 4114.04; Baltimore County; Maryland,-76.50787415,39.40477697,3671,100,83.001906837374,9.58866793789158,0.163443203486788,5.85671479160992,0,0.299645873059112,1.08962135657859,0,2471,46068,3671,29.5831647106435,70.4168352893565,83.5026608611514,16.998093162626,NA,10.9,12.5,31,6.9,7.63171224388268,26.0869565217391
24005411406,Census Tract 4114.06; Baltimore County; Maryland,-76.46540574,39.42167605,4436,96.2578899909829,82.3038773669973,2.09648331830478,0,8.31830477908025,0,0.293056807935077,3.24616771866546,3.74211000901713,3244,54495,4410,33.1381011097411,66.8618988902589,77.724358974359,17.6961226330027,NA,10.7,12.2,30.1,7.3,7.49385739182849,22.3529411764706
