"fips","asthma_prev","asian","hispanic","area_sqmi","uninsured","limited_english","unemployment","single_parent","house_age","mobile_homes","two_or_more","walkability","crowded_housing","park_proximity","road_proximity","toxic_poximity","percent_in_flood_zone","ozone"
24031701414,10.8,14.1025641025641,10.9870416322029,2.220303103222,469,223,247,306,40.97,0,3.90129583677971,11.38,27,100,100,0,5.29412393627424,2.33
24031701415,9.7,12.599265141638,21.1212516297262,2.747402603786,424,323,335,171,59.68,0,7.37228872822093,9.7,0,100,94.28,0,4.6086436057517,2.33
24031701417,11.4,9.31556088063502,10.6634716189906,0.830064087414,298,489,302,319,16.93,0,5.13703759173281,11.96,178,100,100,4.74,2.4782461537113,2.33
24031701422,12.1,4.5045045045045,9.47904426165296,0.124913263448,274,137,87,222,48.06,0,3.05522914218566,14.25,89,100,100,0,1.32180134434861,2.67
24031701423,11.6,9.81112277019937,18.9751661420077,0.403311724446,440,153,205,229,27.95,0,2.43091990206366,12.83,110,100,100,0,0.753831600745964,2.67
24031701503,9.6,14.8389003842743,25.7463789535915,1.7325941148,202,418,197,127,72.2,0,1.5814365947384,12.58,14,100,61.87,3.72,5.23368581690737,2.33
24031701505,11.1,7.19756999471738,26.9809825673534,1.289959446062,667,547,544,106,75.86,0,2.35076597992604,12.56,128,100,100,97.59,1.34086042316398,2.33
24031701506,9.9,7.96764408493428,11.4256825075834,2.340248778338,189,408,111,120,55.88,0,6.47118301314459,12.67,8,100,49.82,11.19,6.89059073879529,2.33
24031701507,8.8,26.6816563612516,7.64474423833614,2.1422097266,65,196,84,24,49.08,0,5.41502716882144,9.78,0,100,87.82,0,10.7094271177139,2.67
24031701508,12.9,0.607760635811127,7.99438990182328,0.353338156484,348,237,136,176,36.71,0,2.17391304347826,10.28,28,100,100,63.04,3.94924304570471,2.33
24031701509,11.5,11.258783990223,26.5352887259395,1.577240955774,721,301,236,213,70.65,0,2.84142988084326,14.17,330,100,91.15,96.4,1.87420556158704,2.33
24031701602,10.8,15.9911467699544,63.8815880481394,0.649418158572,1839,1619,336,122,79.35,0,0.387328814497164,11.92,336,100,96.22,79.79,4.35509917765045,2.67
24031701701,10.8,2.26320201173512,11.2321877619447,0.35252657008,194,135,123,149,95.89,0,4.10729253981559,14.89,0,100,40.66,0,0.195014781344395,2
24031701702,11.1,3.74440374440374,20.960520960521,0.208380793808,276,84,180,70,83.8,0,4.07000407000407,15.17,29,100,0,0,6.10712394937974,2
24031701703,10.6,9.43589743589744,20.2051282051282,0.425826876474,324,233,44,54,95.04,0,4.58974358974359,15.39,135,100,0,0,0.237288147273207,2
24031701704,10.8,4.78351955307263,14.3505586592179,0.497051112414,263,190,55,97,83.57,0,6.49441340782123,14.92,0,100,0,0,0.0464705220651903,2
24031701800,11,2.43740305783293,5.40660314646577,0.579874238536,323,163,97,121,90.87,0,7.13494349656548,13.46,92,100,80.53,0,1.28160816715071,2
24031702000,11,2.24699828473413,67.7358490566038,0.37863285681,1623,1569,289,121,88.59,0,1.6295025728988,13.39,302,100,0,0,0.0300693453314016,2
24031702101,10.7,18.5032769394909,31.0013717421125,0.632513068604,925,1025,216,97,83.96,0,4.28288370675202,11.67,234,100,81.96,1.12,5.09548934307829,2.67
24031702102,9.7,4.7007299270073,10.8613138686131,0.629522322512,193,47,18,38,100,0,4.7007299270073,12.89,34,100,100,12.98,3.80913110605781,2.33
24031702301,11.4,5.6573275862069,34.2672413793103,0.223342246308,757,832,132,115,93.89,0,2.20905172413793,15.17,160,100,70.91,0,0.214242392257297,2
24031702302,10.6,2.41579558652729,9.10569105691057,0.597029136498,91,128,136,170,81.94,0,4.52961672473868,13.06,106,100,100,0,4.71353296745448,2.33
24031702401,9.4,2.03402366863905,8.39497041420118,0.3903877322,38,31,62,113,92.58,0,3.2914201183432,14.33,23,100,82.52,0,6.39674309193184,2
24031702602,10.4,6.64688427299703,17.1513353115727,0.18713205634,252,286,181,111,88.86,0,3.837784371909,11.08,231,100,74.75,0,1.28464991435322,2
24031702700,10.5,11.4880389241789,12.9747263143668,1.333407504122,550,450,79,85,84.3,0,6.97391539397216,13.58,223,100,65.38,0,13.8073823891675,2
24031702900,9.4,4.47481744991575,11.4023591087811,0.990372479508,93,18,179,0,82.01,0,5.27991012918929,13.8,23,100,100,0,2.749389909273,2
24031703000,9.5,5.11679644048943,16.2958843159066,0.419991330846,62,58,6,19,98.94,5,5.89543937708565,14,2,100,100,0,3.38688487789113,2.33
24031703100,10,8.74111250522794,28.732747804266,0.699449641834,61,201,119,84,90.16,0,7.04726056043496,15.08,0,100,92.02,0,1.75002861386183,2
24031703201,9.1,11.7512629299976,26.8101996632187,1.643835442632,586,350,145,24,98.59,0,0.914120760163579,12.58,86,100,0,2.58,5.51740198099713,2.67
24031703202,10,9.71228739469083,12.6371006199332,1.588887722604,216,301,164,107,79.78,0,6.96232713400095,12.17,17,100,7.88,0,2.5861614824402,2.33
24031703206,9.3,13.4922785153075,20.2384177729613,1.028341364086,261,283,119,69,66.5,14,6.15009482525061,11.08,11,100,0,0,2.52310007581014,2.33
24031703207,10.4,4.13154850437944,52.5532969757065,1.540968217282,932,411,274,167,79.4,0,0.413154850437944,12.33,179,100,0,0,1.80568867896257,2.67
24031703208,9.9,3.17913573196269,11.745669141443,1.398250246206,277,118,72,65,90.67,7,1.59908623643632,10.75,0,100,26.7,0,9.40648387202208,2.33
24031703209,10.2,19.1690592805269,15.0819118392163,0.689197475428,1141,754,216,250,66.21,0,3.3102516466813,14.11,109,100,0,0,4.87361459460762,2
24031703210,9.3,7.91131267321744,20.2317964222726,0.594424492406,231,229,121,30,88.08,0,4.68631897203326,11.67,9,100,100,0,3.89925425862056,2.33
24031703214,11.6,3.15517475860193,43.546851625187,0.69532530027,1785,956,228,329,63,0,4.89596083231334,11.78,285,100,0,0,2.38982925584798,2.33
24031703215,10.6,8.02122347066167,36.8289637952559,0.543865593812,693,530,256,65,73.21,0,5.55555555555556,12.08,96,100,29.56,0,3.77283447356767,2.33
24031703220,10.4,8.98015327176262,22.2637060326194,0.85191089688,598,339,282,160,38.82,0,5.34486146590686,12.33,58,97.71,94.98,0,2.66741293271177,2.67
24031703221,10,11.0487266893924,19.1898937236816,1.268696036718,174,270,121,126,17.71,0,4.59193904150792,8.33,0,100,91.79,0,4.26381878309648,2.67
24031703301,9.3,10.5211598746082,54.134012539185,0.580225591356,548,724,273,4,99.2,0,6.34796238244514,13.08,51,100,0,0.44,0.222021252006645,2.33
24031703302,10.3,8.18991097922849,70.6231454005935,0.640528160022,542,538,109,24,94.44,0,1.06824925816024,12.89,241,100,0,0,8.67546645073044,2.33
24031703401,9.5,12.0236280487805,56.592987804878,0.68756465007,769,626,272,49,94.72,0,4.0967987804878,15.08,9,100,0,0,2.59632045128052,2.33
24031703402,9.4,35.8705994291151,28.116079923882,0.488677332238,629,581,120,40,98.87,20,1.14176974310181,12.58,85,100,0,0,1.01249069671217,2.33
24031703404,10.7,4.82902636387366,78.1780214043331,0.221164244926,873,793,151,45,98.96,6,2.50587314017228,13.25,82,100,0,0,2.6283176851802,2
24031703501,10.1,9.53596636131551,41.5377684336988,0.850711277966,901,1141,393,146,88.23,0,3.43895479801772,12.38,164,100,0,5.83,29.5676684292998,2.33
24031703502,9.6,4.64949928469242,27.5393419170243,0.54763163272,149,174,25,48,93.33,0,3.68383404864092,11.5,0,100,0,48.93,12.5054894680747,2
24031703601,9.3,6.60635388175889,26.1729434041658,0.687066192388,221,117,63,89,87.82,0,3.63980643803913,15.11,0,100,0,44.16,2.8756173603039,2
24031703701,10.8,4.77404403244496,69.6176129779838,0.459844393184,644,713,101,72,96.49,0,1.27462340672074,12.28,137,100,0,0,2.12673367557052,2.33
24031703901,9.7,7.44814582023884,19.0131992457574,0.548103835466,186,139,100,24,67.91,0,4.65116279069767,12.89,24,100,100,0,7.14559381527636,1.67
24031703902,10.2,6.69106713942583,42.4682603225437,0.839461810094,749,661,369,151,73.52,0,1.68134507606085,14.67,101,100,26.24,0,2.90121574630876,1.67
24031704000,10,3.366953426283,31.1183625037081,0.874475083862,363,339,132,163,81.79,0,8.03915752002373,13.04,149,100,92.82,35.13,0.0080279240755319,2
24031704100,9.1,3.88520971302428,6.3355408388521,1.4524191985,19,25,43,26,84.84,0,3.70860927152318,11.96,0,100,99.96,68.74,12.2076825880055,2
24031704300,9.2,6.83183183183183,2.72772772772773,0.782919102704,16,27,52,46,91.69,0,7.68268268268268,13.38,0,100,80.23,52.29,19.6739627258975,2
24031704401,8.9,20.3970080552359,7.65247410817031,0.873957707182,13,65,45,33,72.44,0,9.23475258918297,14.08,0,100,100,4,6.19030448284411,2.33
24031704403,9.3,8.95225464190981,20.6233421750663,0.09670503743,18,43,28,75,93.71,0,6.16710875331565,12,0,100,100,75.52,2.76852383237555,2.33
24031704404,9,7.01082431307244,10.3580349708576,1.026503518566,141,72,69,115,63.88,0,2.53122398001665,14.42,7,100,100,89.53,8.89178435354474,2
24031704502,8.8,9.70124202752602,11.178247734139,0.816166732026,98,49,38,22,84.96,0,3.35683115139309,11.58,0,100,100,0,0.715669062945484,2.33
24031704503,9,10.9457755359395,7.28877679697352,0.650228972772,132,78,38,141,73.6,13,13.4426229508197,13.5,0,100,95.58,33.11,0.552678342536,2
24031704600,8.8,14.1995720676911,6.98307722233029,0.733258277362,0,67,107,47,85.1,41,4.29877455747909,13.79,0,100,16.81,45.55,2.26170964455398,2
24031705100,9.5,3.37224383916991,4.35427089123587,1.319032154458,39,27,38,126,80.92,0,5.70687418936446,13.08,0,100,74.93,0,13.2752323262232,2
24031705200,9.2,5.70996978851964,3.35347432024169,0.701858918314,41,14,12,29,85.48,17,4.62235649546828,13.17,0,100,0.99,0,12.0932584120166,2
24031705502,9.4,4.22366210703144,7.27141828653708,1.022725510496,72,9,73,46,85.1,8,3.3117350611951,13.33,7,100,0,10.92,0.745623560482723,2
24031705601,9.1,4.4560540872772,9.4960049170252,0.455554799964,126,5,27,81,89.07,0,9.80331899200983,14.89,0,100,0,0,7.17675398386058,2
24031705701,9,5.96950826712476,6.11981962636891,0.740695760188,105,77,196,88,83.05,0,3.19948464676831,14.92,18,100,49.21,0,0.28945623457657,2
24031705702,9.1,6.96886252912519,13.9589070112264,0.956642608788,62,106,162,40,87.13,0,2.45710654522347,13.72,0,100,86.28,33.56,4.76931862057813,2
24031705800,9.2,6.44747393744988,4.73135525260625,2.633705603438,45,2,132,95,71.31,0,5.62951082598236,12.5,0,100,100,12.84,38.0218667345802,1.67
24031705901,8.6,14.8173673328739,9.80932690098783,1.966220187878,17,117,126,31,62.52,0,2.34321157822192,11.72,0,100,69.66,0.05,2.5002968063678,2.33
24031705902,8.8,14.6744186046512,10.2093023255814,1.410986206778,67,124,49,26,65.74,0,7.04651162790698,12.61,0,100,99.95,0,2.00343293443259,2
24031706005,8.3,26.7322306660706,5.94546267322307,3.916151890682,76,142,112,25,54.59,0,3.68797496647295,11.22,25,100,9.46,0,1.57248486733682,2.33
24031706007,8,25.6475583864119,4.8690728945506,4.945478587072,0,161,76,72,54.19,52,7.54423213021939,10.78,0,99.73,0,0,4.98873528754277,3
24031706008,8.4,21.2655800575264,4.25695110258869,7.494289241056,23,15,75,55,46.94,9,4.928092042186,6.72,9,100,11.27,0,27.1172409966897,2.33
24031706009,8.9,11.8285607336702,8.01048100318173,4.527589195514,165,94,143,62,46.63,11,4.11753696425229,7.39,0,100,37.1,0,3.59112614082137,2.33
24031706010,8.9,23.8841567291312,8.55195911413969,0.772233343752,32,158,17,145,73.42,0,1.63543441226576,11.33,0,100,33.41,0,0.0554585249377936,2.33
24031706011,8,21.0186638758067,20.1116343973487,1.466768293228,54,112,41,45,69.99,0,2.80830280830281,11.44,0,100,19.47,0,1.45000007112969,2.33
24031706013,8.7,13.0860033726813,6.03709949409781,1.593329440012,84,31,15,6,63.04,0,9.17369308600337,12.42,0,100,99.38,0,2.04356109959257,2.33
24033800102,10.8,3.08867485885088,26.569246097642,0.518856222864,340,190,74,55,67.27,0,4.01859847226835,17.22,0,100,100,4.93,7.76471951491428,2.67
24033800103,10.9,4.99354283254412,40.5940594059406,0.877244593508,293,165,74,11,75.3,0,9.59965561773569,17.17,82,77.61,100,15.04,57.9449703167735,2.67
24033800105,10.6,6.39032815198618,10.4778353483017,0.803890232834,185,196,159,118,43.92,0,3.22394933793897,10.39,85,100,100,0,5.83759407878332,2.67
24033800106,11,6.33905205001454,22.2157603954638,0.863338743876,162,161,339,229,23.26,0,5.9610351846467,11.83,10,97.97,100,0,6.57992365267726,2.67
24033800108,10.7,9.86367281475541,15.1296444800855,0.353690281508,342,79,119,163,30.99,0,2.78000534616413,18.83,122,98.81,100,0,1.23328912680498,2.67
24033800109,10.6,1.69104204753199,52.8107861060329,0.33901106957,403,475,140,169,85.62,0,2.14808043875686,13.78,122,100,100,0,5.10107517840718,2.67
24033800203,9.8,14.4206549118388,14.9034424853065,4.066784566656,201,178,96,31,79.72,0,12.2376154492023,6.25,17,99.72,92.27,27.64,4.77333210216268,2.67
24033800206,10.7,4.77314450563861,12.588512981904,3.044202300002,204,117,187,101,49.64,0,2.1505376344086,10.42,123,100,79.73,73.56,11.5487190547076,2.33
24033800209,11.3,1.19850187265918,29.2634207240949,0.277050192814,700,297,150,280,66.26,0,3.07116104868914,10.33,97,100,100,0,3.18168473070814,2.33
24033800211,10.9,2.46865203761755,18.2993730407524,1.158299436266,114,77,51,92,35.92,0,1.33228840125392,11.5,49,100,100,0,53.8507559341135,2.33
24033800212,10,21.8962238522141,3.66748166259169,1.649251681488,65,614,146,311,4.48,0,5.8679706601467,13,212,62.08,100,25.79,0.789872591609628,2.67
24033800213,10,9.02946742362801,11.4355231143552,0.924033206072,323,109,149,93,20.72,0,7.86699107866991,16.17,20,88.5,100,0,7.00301423281789,2.67
24033800401,9.9,8.24829931972789,10.2465986394558,1.896559665038,85,21,112,13,83.57,0,1.99829931972789,9.83,3,100,43.69,0,30.1365660347344,3
24033800403,9.8,3.04642166344294,10.71083172147,1.24742027211,69,101,141,64,69.15,6,8.65570599613153,12.75,7,77.83,0,0,2.29577867108124,2.67
24033800408,10.8,10.9037589976006,17.5419888029859,4.045611119078,528,256,342,58,28.25,0,3.39909357504665,5.83,97,95.36,6.43,48.19,5.18189901818697,2.67
24033800409,10.3,2.85227756492124,11.3239676458067,3.08375613329,294,116,245,173,21.96,0,6.71207606073506,8.5,35,93.48,0,5.55,2.7336296759419,2.67
24033800410,10.7,3.93653644663972,7.9928154467894,5.544305414482,345,140,224,140,13.48,52,5.64286783415656,7.56,25,99.41,0,0.53,12.5107487033272,2.67
24033800411,10.4,8.15964523281596,10.6651884700665,13.022486480098,370,78,133,173,31.81,0,1.08647450110865,6.17,67,67.72,12.34,29.5,10.4709371071354,2.33
24033800412,10.6,10.0271568832254,34.0923334029664,0.841262975924,671,308,168,128,66.36,7,1.10716523918947,11.83,84,100,0.18,67.89,2.95852406687704,2.33
24033800413,10.9,8.81937911571026,8.16086547507055,0.573371894754,289,59,248,186,35.77,0,7.52587017873942,11.83,124,100,0,49.01,5.6742368610847,2.33
24033800504,10.1,2.92660963529941,10.5357946870779,3.793630529124,112,84,91,72,84.39,0,4.61503827104908,11.33,0,100,91.12,0,21.6420550979121,3.33
24033800505,9.7,2.10198520825224,15.8816660179058,0.855827129466,80,34,37,21,98.34,0,8.52471778902297,12.08,8,100,100,0,1.4157906309103,3.33
24033800507,10.7,0.918302723242559,7.72640911969601,15.600318877014,70,26,113,52,9.4,0,1.10829639012033,6.5,0,81.58,59.17,20.97,10.6243797044115,3
24033800511,10.8,5.08802816901408,13.6795774647887,1.554128890054,151,4,129,188,61.43,0,5.84507042253521,12.42,53,100,83.76,0,10.7360749890217,3.33
24033800513,10.6,2.45541838134431,5.73388203017833,2.27542649966,181,0,209,67,48.43,0,6.80384087791495,9.96,91,82.15,71.81,0,3.76562475676126,2.67
24033800514,10.4,6.90924536316013,3.01571570154325,2.766002681534,210,138,86,179,4.43,0,5.28104205012035,9.17,23,52.7,53.74,0,3.37952043871443,2.67
24033800515,10.6,0,9.85142857142857,1.21021162237,367,66,208,112,23.58,0,2.37714285714286,12.72,53,100,68.89,0,9.56286499701844,3.33
24033800517,10.4,0.651840490797546,3.39340490797546,4.561141073212,355,28,223,50,6.33,0,6.28834355828221,6.25,0,92.39,1.19,0,4.96578657552287,2.67
24033800518,10.4,2.75826177465522,1.4832162373146,4.934528734352,247,25,122,46,14.49,0,3.35675253708041,5.56,0,94.69,58.15,0,3.02854019898194,2.67
24033800605,10.7,2.44517756646614,1.59130603531923,9.409396087868,120,16,122,189,18.92,0,2.63923927809043,7.25,13,98.75,52.75,15.06,22.4463825601307,2
24033800606,11.3,0,1.30255941499086,0.774637600906,219,0,204,193,5.27,67,3.1764168190128,8.39,19,100,42.22,11.37,33.4614323246876,1.67
24033800607,10.9,2.84824902723735,0.824902723735409,6.341841566702,329,56,137,113,16.02,15,3.29961089494163,5.94,0,90,6.14,3.72,13.0310779706321,2.33
24033800608,11.1,0.534629404617254,0.959902794653706,4.535944442794,74,97,442,207,4.46,7,2.13851761846902,7.25,0,95.39,59.35,11.83,13.7218458997948,2.33
24033800701,11,3.2707182320442,3.87845303867403,10.57816969919,178,50,333,254,20.97,0,0.640883977900552,6.42,0,84.39,43.04,0,5.33599248028971,1.33
24033800704,11.6,0,1.42067876874507,3.319165611506,494,14,100,359,42.12,0,0.828729281767956,4.61,43,100,89.88,0,7.96789593350515,1.67
24033800705,11.1,1.08824693312228,5.73802928373566,3.584113051028,351,22,171,136,32.51,0,1.9192718638702,5.75,0,77.49,26.19,0,2.06165350595402,1.67
24033800706,11.8,5.74109853712393,5.65829423130003,4.451793511894,288,210,88,131,22.09,11,9.21887938172785,5.5,0,99.98,51.64,0,1.55587961208322,1.67
24033800707,11.1,0.999428897772701,17.1330668189606,6.069038109786,180,78,20,60,23.74,154,1.37064534551685,5,38,80.28,96.58,0,2.53282505612123,1.67
24033800800,10.4,0.284575981787137,3.87023335230507,41.194090337296,194,33,162,37,38.57,0,3.67103016505407,3.94,0,14.98,1.09,0,11.9448789801351,2.33
24033800900,10.7,2.1484375,4.55729166666667,30.877463816294,12,0,15,3,57.31,14,10.7421875,3.67,1,58.86,0,5.99,11.496776769855,2.33
24033801003,11.1,0.685038144169391,11.2097150864082,23.913527757356,141,42,183,150,27.62,137,3.92340028024288,7.17,0,33.63,29.56,11.51,4.49129731793845,2
24033801004,11.4,1.55934690882407,5.30177949000183,14.101819177018,295,59,187,75,33.37,8,3.37552742616034,5.92,19,72.46,72.24,5.96,7.4671698541637,1.67
24033801005,11.1,2.30057514378595,8.32708177044261,2.004619190084,122,0,157,44,36.23,51,7.47686921730433,4.75,0,100,36.75,29.85,12.4969490463677,1.67
24033801006,11.3,0.334510314068017,7.47073034751905,1.056911367678,525,334,284,35,28.94,0,2.91767329492659,5.75,108,100,82.4,0.01,2.74040950633745,1.67
24033801207,10.7,0.789127575624726,7.05830775975449,3.13976022839,320,28,142,23,42.05,0,2.87154756685664,5,19,93.36,84.9,28.82,8.49668198570317,1.67
24033801208,10.9,2.40523378872426,4.00230902443718,1.398381906988,67,21,137,334,47.7,0,0.442563017125265,4.83,0,99.93,100,0,11.0020926372746,1.67
24033801209,11.2,2.97121634168988,9.5636025998143,1.127507415664,127,184,88,155,36.73,0,0.185701021355617,4.75,0,100,26.44,0,6.23683999349209,1.33
24033801210,11,2.21541362243695,6.41055856705161,2.050541775862,427,246,79,16,32.61,363,9.4979967004478,4.75,12,100,15.45,54.68,8.72235539372687,1.33
24033801211,10.9,7.16015219647181,12.3140781736423,1.233619442222,347,303,93,85,54.49,0,0.657212037357316,11.92,0,100,88.59,47.94,7.15538517557614,1.33
24033801212,11.2,0.950755728912726,18.8688444661141,1.044158418618,440,166,165,48,89.32,0,2.04778156996587,13.92,18,100,60.95,59.02,5.28350335781441,1.33
24033801213,11.2,1.39221231237764,31.738090058734,1.966585826472,136,214,136,89,63.92,0,2.06656515118556,7.08,16,100,0,34.84,6.01061939607929,1.33
24033801214,11.7,0,15.8339547601293,2.417138675026,305,97,120,115,45.42,132,5.07084265473527,7.08,0,98.74,33.97,0,6.07483063234917,1.33
24033801215,10.8,0.495926319518243,16.4718384697131,2.652251626906,156,110,81,66,28.62,0,2.69217144881332,4.33,6,95.34,3.96,29.78,7.94477826073733,1.67
24033801216,11.4,0.740551583248212,24.0806945863126,3.100436897996,530,231,141,69,63.42,0,5.36261491317671,5.94,0,100,7.05,0.46,3.87358069061401,1.33
24033801217,11.5,1.22199592668024,12.347250509165,1.563279507454,261,274,169,111,50.82,0,5.60081466395112,8.83,6,94.58,85.44,1.57,3.69922810503588,1.33
24033801302,10.1,1.80685358255452,0.467289719626168,10.908621659624,200,0,130,29,48.86,0,14.6728971962617,5.08,0,84.77,4.68,13.33,17.5102961989022,2
24033801305,10.9,2.83811637862692,16.315205327414,3.130856330168,323,355,262,75,47.07,0,5.29570318693515,8.67,7,100,0,0,4.64839759226459,1.33
24033801307,9.8,2.58899676375405,13.915857605178,3.361922160884,301,99,13,75,36.91,0,3.55987055016181,12.92,0,100,24.51,0,35.5437207081225,1.67
24033801308,10.4,4.76462196861626,10.7845934379458,1.006280654112,43,32,64,75,64.57,0,4.2225392296719,10.75,6,100,0,0,0.127927591064147,1.67
24033801309,9.7,2.69103833460269,8.93627824320894,2.918911042696,87,22,110,34,47.31,0,5.33130236100533,6.92,0,97.85,49.06,0,55.1604056940924,1.67
24033801310,10.8,4.61580983969044,9.82587064676617,9.769012262872,62,66,429,26,17.51,0,3.74516307352128,6.5,62,8.87,0,15.07,15.6775523163609,1.67
24033801311,10.7,5.31977600943118,5.90922487474212,14.004225332784,58,47,364,141,35.32,0,4.55349248452697,4.28,0,38.73,0,0,7.27090452200156,1.67
24033801312,10.1,6.70731707317073,20.8269817073171,2.446316789268,770,152,319,105,51.43,0,1.54344512195122,12.33,26,71.54,0,0,10.2196838704446,1.33
24033801313,10.4,5.83357163282814,27.4806977409208,2.059056483268,230,82,154,55,25.94,13,2.11609951386903,8.67,10,100,0,0,2.29504865581821,1.67
24033801404,10.4,12.2560370492888,22.7919285478002,2.02094860197,1257,314,175,12,63.16,0,2.62983790936156,12.78,261,100,74.84,21.98,53.0467700729007,1.67
24033801405,11,10.8224076281287,42.8128724672229,1.321514018114,730,464,74,129,84.61,11,1.26340882002384,15.58,87,100,86.83,68.89,0.911286763937859,2
24033801406,11.7,1.14709851551957,29.3859649122807,1.594861106646,261,109,175,33,44.88,0,3.13765182186235,6,0,100,0,0,11.2002149653401,1.33
24033801407,11.4,0.670470756062767,15.1212553495007,2.271817218164,596,548,214,46,51.11,0,2.35378031383738,7.38,61,99.97,0,0,5.78956838151804,1.33
24033801408,11.5,1.70607602514217,17.8090392098174,1.026413170698,180,135,189,116,73.32,0,0.808141275067345,10.17,10,100,82.44,0,14.4626151411742,1.67
24033801409,10.4,11.0325873576757,23.8712210443659,1.114179560726,356,196,128,36,62.65,0,4.08323517864154,10.33,37,100,27.56,0.8,14.2624366092638,1.33
24033801410,10.3,5.43648719289075,26.5812859383168,1.170086744224,432,230,105,94,63.25,0,6.0376372190277,10.17,0,100,25.17,0,51.9398582105745,1.67
24033801411,9.5,18.1650813132863,20.5891377723228,1.382051336796,134,67,87,9,51.69,0,1.62626572568272,12.25,12,100,0,0,8.77325027212558,1.67
24033801500,11.1,3.06079664570231,35.1362683438155,1.523169301184,278,179,165,72,98.25,0,2.22222222222222,13.33,11,100,100,79.78,36.1617697429536,2
24033801600,12.3,2.33091325945739,29.3083683607184,0.21207617605,432,186,42,73,71.24,0,0.726022162781811,11.89,21,100,62.27,84.48,7.5234179706699,2.33
24033801701,11.8,0.335645558290445,11.8371000223764,0.837049444798,445,146,254,147,70.59,12,2.81942268963974,10.08,78,100,81.53,0,10.1049523224387,1.67
24033801704,12.6,0,11.8567753001715,0.904684862648,308,122,227,305,61.19,0,1.65094339622642,10.89,51,100,41.01,0,4.47645353772337,2
24033801707,11.4,0,48.4625570104458,0.806884453844,900,573,248,370,81.01,0,0,10.89,55,100,94.49,8.06,2.55060882998696,2
24033801807,11.9,0.215007525263384,4.47215652547839,1.139228314078,320,21,428,556,85,0,0,9.33,84,100,28.3,0,11.0777778726197,2.33
24033801808,12.9,0,8.28761189719896,0.453148998402,336,92,248,282,76.22,0,2.10799884493214,12.39,181,100,69.17,0,3.53560586023706,2
24033801901,11.3,0.976006506710045,9.55673037820252,1.704960022456,231,128,181,21,85.62,0,1.01667344448963,8.75,31,100,85.96,3.02,8.15445972046967,1.67
24033801904,11.5,1.55968806238752,19.4061187762448,1.479805027258,385,95,25,32,80.76,0,3.95920815836833,12.33,9,100,100,7.32,0.027059450434391,1.67
24033801905,11.3,2.71439224459359,2.53542132736764,1.808253890516,465,106,135,139,33.05,27,5.4586129753915,13.42,0,100,98.71,0,4.90146326969671,1.67
24033801906,11.5,1.2972972972973,16.1621621621622,0.723626190768,23,16,75,94,93.93,0,4.27027027027027,11.08,15,100,100,66.08,12.1311236498521,2
24033801907,11.9,0.709438618136953,3.54719309068476,1.572887269622,216,45,76,37,50.32,0,1.81986428130783,11.92,14,100,100,0,7.06311177494025,2
24033802104,12,0.764525993883792,5.4026503567788,0.677005532574,83,95,76,129,86.36,0,1.58002038735984,10.5,15,100,100,100,0.878648723129506,2
24033802201,10.8,0.43960244648318,14.9655963302752,2.557399106872,395,0,174,63,37.42,208,1.64373088685015,5.5,68,97.94,99.48,24.9,0.925390664627797,2
24033802203,11.5,0.537875392200807,9.12147019273868,1.462281787988,319,145,224,178,87.82,19,2.62214253697893,12.5,0,99.99,94.7,29.95,1.14979742249479,2
24033802204,11.6,0.704367075870396,4.95069430468907,3.090493227088,75,17,220,196,70.28,13,3.44133628496679,7.29,0,100,69.18,45.38,9.45851340168469,2
24033802301,11.7,0.126903553299492,7.58248730964467,0.62283851079,283,107,210,22,94.29,0,2.1256345177665,14.06,46,100,86.24,0,0.127508382168422,2
24033802405,11.7,0,0,1.53466857705,406,107,97,155,85.19,0,0.999714367323622,10.5,43,100,98.2,0,2.53372212440747,2.33
24033802407,12.4,0,4.29747028345017,0.544455171566,134,0,140,164,71.3,0,0.822919841511734,14.25,0,100,100,0,0.33304380779133,2
24033802408,11.7,0.783929446349829,16.7074963253307,0.211947217982,265,167,98,74,72.47,0,0,10.33,48,100,100,0,10.7216812966715,2.33
24033802501,12.3,0,6.06677524429967,0.335432676234,163,11,71,89,85.12,0,0.570032573289902,13.92,52,100,100,0,10.4669338982854,2.33
24033802502,11.6,0,11.0066588327458,0.389804332078,46,62,149,193,75.09,5,0,14.42,0,100,100,0,6.69415148871326,2.33
24033802804,12.2,4.27670476941269,15.8257784785179,2.047869177818,166,84,174,179,62.89,0,2.36499802916831,9.29,160,100,10.61,38.13,4.68189016018881,2
24033802805,12,0.398633257403189,15.9832953682612,0.74941625996,653,357,279,190,65.41,28,4.53682611996963,10.89,179,100,0,63.63,3.03783877573791,1.67
24033802901,11.8,0,21.1528946066304,0.720041233698,159,86,455,309,85.68,11,2.59772389905987,15.39,11,100,0,100,1.11684589674785,2
24033803001,12.3,0.851197982345523,12.6733921815889,0.480173049586,185,77,74,86,56.87,0,0.693568726355612,14.33,40,100,31.59,99.35,0.699346909631743,2
24033803002,11.8,3.05255023183926,13.7944358578053,0.347358208708,164,85,51,126,84.04,20,1.12055641421947,12.58,17,100,1.6,100,12.6273335770672,2
24033803100,11.3,1.79814385150812,7.07656612529002,0.86232213731,116,24,153,67,81.12,0,3.42227378190255,12.83,0,100,100,100,11.3274041999268,2
24033803200,11.6,0,13.5654697134567,0.598090916998,399,124,152,234,70.53,0,2.28509249183896,12,40,100,100,100,34.6746859817147,2
