state_fips,state_name,state_abbrev,county_fips,county_name,fips,location,area_sqmi,total_pop,housing_units,num_households,poverty,unemployment,housing_cost_burden,no_highschool,uninsured,age_over_65,age_under_17,disabilities,single_parent,limited_english,minority,multi_unit_housing,mobile_homes,crowded_housing,no_vehicle,group_quarters
51,Virginia,VA,51011,Appomattox County,51011040300,Census Tract 403; Appomattox County; Virginia,146.792671119758,4021,1939,1632,1379,95,263,311,275,777,1000,633,37,5,770,0,427,7,68,0
51,Virginia,VA,51013,Arlington County,51013100100,Census Tract 1001; Arlington County; Virginia,0.84832980083,5339,1882,1788,323,67,116,237,2,838,1543,308,91,246,1421,0,35,0,32,15
51,Virginia,VA,51013,Arlington County,51013100200,Census Tract 1002; Arlington County; Virginia,1.238589733268,6987,2426,2426,131,45,172,181,27,1325,1805,488,82,108,1152,18,0,0,21,36
51,Virginia,VA,51013,Arlington County,51013100300,Census Tract 1003; Arlington County; Virginia,1.708712933896,6845,2194,2117,574,114,162,16,132,1156,1921,502,24,14,2065,0,19,0,17,456
51,Virginia,VA,51013,Arlington County,51013100400,Census Tract 1004; Arlington County; Virginia,1.473188783386,3877,1339,1283,172,17,44,22,6,782,1090,245,70,0,545,13,0,0,51,21
51,Virginia,VA,51013,Arlington County,51013100500,Census Tract 1005; Arlington County; Virginia,0.826492257812,4461,1654,1551,414,36,103,56,100,527,1310,124,72,15,1125,173,0,0,77,62
51,Virginia,VA,51013,Arlington County,51013100600,Census Tract 1006; Arlington County; Virginia,0.390861479354,3411,1303,1238,198,7,197,138,42,598,948,435,31,73,872,439,0,0,68,164
51,Virginia,VA,51013,Arlington County,51013100700,Census Tract 1007; Arlington County; Virginia,0.598732618522,5585,2448,2350,399,37,512,175,94,807,1088,372,148,162,1740,831,0,21,205,66
51,Virginia,VA,51013,Arlington County,51013100800,Census Tract 1008; Arlington County; Virginia,0.169349742628,1511,550,513,206,38,76,56,50,211,458,194,19,32,903,22,0,26,22,0
51,Virginia,VA,51013,Arlington County,51013100900,Census Tract 1009; Arlington County; Virginia,0.63255862864,4627,1725,1716,211,88,285,214,414,777,1119,405,45,108,1570,4,0,16,171,24
51,Virginia,VA,51013,Arlington County,51013101000,Census Tract 1010; Arlington County; Virginia,0.414467369532,3382,1460,1440,187,58,132,76,151,617,872,357,36,48,669,65,0,12,62,11
51,Virginia,VA,51013,Arlington County,51013101100,Census Tract 1011; Arlington County; Virginia,0.835751369874,6255,2391,2391,170,81,151,26,16,789,1706,344,138,75,1812,643,0,0,45,15
51,Virginia,VA,51013,Arlington County,51013101200,Census Tract 1012; Arlington County; Virginia,0.616814933488,4091,1403,1354,197,37,186,183,231,662,1107,279,71,124,1380,110,0,51,51,161
51,Virginia,VA,51013,Arlington County,51013101300,Census Tract 1013; Arlington County; Virginia,0.962842248602,7269,2532,2463,436,141,324,12,156,861,1852,369,120,153,1928,227,0,49,87,7
51,Virginia,VA,51013,Arlington County,51013101401,Census Tract 1014.01; Arlington County; Virginia,0.129008647362,1635,1030,889,166,8,170,27,55,44,161,51,55,90,780,804,0,12,144,0
51,Virginia,VA,51013,Arlington County,51013101402,Census Tract 1014.02; Arlington County; Virginia,0.17708761281,2252,1423,1263,193,54,215,39,56,227,137,189,23,86,635,717,0,34,76,3
51,Virginia,VA,51013,Arlington County,51013101405,Census Tract 1014.05; Arlington County; Virginia,0.030019044398,1867,1400,1240,72,21,378,9,0,374,48,216,0,65,662,1383,0,0,342,50
51,Virginia,VA,51013,Arlington County,51013101406,Census Tract 1014.06; Arlington County; Virginia,0.091871426492,3075,2071,1903,395,45,273,0,12,394,152,177,0,0,949,1985,0,0,572,0
51,Virginia,VA,51013,Arlington County,51013101407,Census Tract 1014.07; Arlington County; Virginia,0.039397075876,3621,2721,2439,315,67,299,0,48,130,164,159,81,16,1172,2646,0,28,533,0
51,Virginia,VA,51013,Arlington County,51013101408,Census Tract 1014.08; Arlington County; Virginia,0.040894379432,695,513,495,56,82,46,0,29,0,0,48,0,0,116,401,0,0,141,0
51,Virginia,VA,51013,Arlington County,51013101409,Census Tract 1014.09; Arlington County; Virginia,0.040977777464,2183,1565,1523,223,39,334,32,14,537,71,309,14,191,863,1537,0,15,614,26
51,Virginia,VA,51013,Arlington County,51013101501,Census Tract 1015.01; Arlington County; Virginia,0.107852960476,3027,1887,1815,297,19,440,86,123,224,349,124,70,27,1229,1407,0,104,242,0
51,Virginia,VA,51013,Arlington County,51013101502,Census Tract 1015.02; Arlington County; Virginia,0.24554349741,3114,1447,1391,243,9,195,10,123,298,683,171,27,8,736,786,0,45,227,15
51,Virginia,VA,51013,Arlington County,51013101503,Census Tract 1015.03; Arlington County; Virginia,0.314371584338,1872,698,698,39,38,12,7,48,197,350,91,0,46,299,130,0,0,0,11
51,Virginia,VA,51013,Arlington County,51013101601,Census Tract 1016.01; Arlington County; Virginia,0.26742968928,1463,758,737,124,15,92,0,8,142,175,46,3,0,618,174,0,16,46,0
51,Virginia,VA,51013,Arlington County,51013101602,Census Tract 1016.02; Arlington County; Virginia,0.079970218444,1758,1078,979,400,26,181,155,103,186,230,100,16,142,694,332,0,19,235,0
51,Virginia,VA,51013,Arlington County,51013101603,Census Tract 1016.03; Arlington County; Virginia,0.178354413472,4168,2839,2356,520,243,372,249,371,446,262,119,35,98,1778,2266,0,116,676,0
51,Virginia,VA,51013,Arlington County,51013101701,Census Tract 1017.01; Arlington County; Virginia,0.093595758024,5019,2983,2677,562,69,289,181,181,162,281,195,28,245,1533,2828,0,63,742,351
51,Virginia,VA,51013,Arlington County,51013101703,Census Tract 1017.03; Arlington County; Virginia,0.096695770982,2229,1509,1373,282,31,260,39,96,405,151,219,4,87,828,1334,0,57,211,0
51,Virginia,VA,51013,Arlington County,51013101704,Census Tract 1017.04; Arlington County; Virginia,0.038574678616,1873,1696,1452,176,154,388,14,175,146,77,59,36,61,854,1611,0,119,794,0
51,Virginia,VA,51013,Arlington County,51013101705,Census Tract 1017.05; Arlington County; Virginia,0.10909505061,3366,2285,2020,294,205,342,63,12,521,298,228,12,135,1336,2175,0,109,265,7
51,Virginia,VA,51013,Arlington County,51013101801,Census Tract 1018.01; Arlington County; Virginia,0.1087842385,2960,1926,1672,70,18,150,12,99,106,223,70,18,0,720,1737,0,60,272,0
51,Virginia,VA,51013,Arlington County,51013101803,Census Tract 1018.03; Arlington County; Virginia,0.368245554704,4766,2174,2088,593,53,494,70,428,307,1079,344,78,258,1527,585,0,69,218,0
51,Virginia,VA,51013,Arlington County,51013101804,Census Tract 1018.04; Arlington County; Virginia,0.075456299962,2895,1427,1330,629,50,424,247,724,170,576,209,0,433,1347,1297,0,111,246,0
51,Virginia,VA,51013,Arlington County,51013101805,Census Tract 1018.05; Arlington County; Virginia,0.0772010949,4043,2558,2461,214,55,313,19,0,194,396,302,60,66,1291,2402,0,41,540,36
51,Virginia,VA,51013,Arlington County,51013101900,Census Tract 1019; Arlington County; Virginia,0.428397929692,2875,1389,1239,152,46,143,5,78,378,500,130,0,40,450,456,0,28,120,70
51,Virginia,VA,51013,Arlington County,51013102001,Census Tract 1020.01; Arlington County; Virginia,0.081163273624,3824,1757,1617,1339,46,469,452,670,388,708,309,115,524,2102,1024,0,248,533,2
51,Virginia,VA,51013,Arlington County,51013102002,Census Tract 1020.02; Arlington County; Virginia,0.06272806143,1292,601,539,128,12,131,96,182,43,273,25,39,85,648,260,0,29,108,6
51,Virginia,VA,51013,Arlington County,51013102003,Census Tract 1020.03; Arlington County; Virginia,0.23550098439,4499,2771,2611,1220,87,1107,404,571,621,933,441,273,295,2692,1248,0,100,726,43
51,Virginia,VA,51013,Arlington County,51013102100,Census Tract 1021; Arlington County; Virginia,0.441598757072,2497,1051,987,355,16,128,139,35,738,545,246,16,155,1143,290,7,0,137,150
51,Virginia,VA,51013,Arlington County,51013102200,Census Tract 1022; Arlington County; Virginia,0.33394541133,8197,3087,2986,1662,214,1163,1269,1739,926,2029,915,228,930,6450,1623,0,314,529,10
51,Virginia,VA,51013,Arlington County,51013102301,Census Tract 1023.01; Arlington County; Virginia,0.326176652988,1421,656,623,158,47,71,65,38,270,280,226,53,44,622,129,0,10,10,19
51,Virginia,VA,51013,Arlington County,51013102302,Census Tract 1023.02; Arlington County; Virginia,0.457236660276,4709,1809,1729,641,38,616,416,427,429,1348,245,73,175,2454,597,0,68,179,5
51,Virginia,VA,51013,Arlington County,51013102400,Census Tract 1024; Arlington County; Virginia,0.372602329672,3608,1592,1463,321,35,278,230,123,442,969,148,36,134,1999,404,0,51,107,32
51,Virginia,VA,51013,Arlington County,51013102500,Census Tract 1025; Arlington County; Virginia,0.42697861874,5452,2986,2764,491,70,540,21,101,291,925,163,93,100,2123,1808,0,63,162,60
51,Virginia,VA,51013,Arlington County,51013102600,Census Tract 1026; Arlington County; Virginia,0.273980295812,3668,1642,1608,516,83,440,237,338,277,664,139,64,205,2144,714,0,145,113,0
51,Virginia,VA,51013,Arlington County,51013102701,Census Tract 1027.01; Arlington County; Virginia,0.179721214552,3705,1462,1385,819,112,603,278,501,280,1150,170,105,458,3137,347,0,211,219,0
51,Virginia,VA,51013,Arlington County,51013102702,Census Tract 1027.02; Arlington County; Virginia,0.11003327847,1937,908,858,126,87,129,153,193,104,388,104,21,143,1113,437,0,46,20,0
51,Virginia,VA,51013,Arlington County,51013102802,Census Tract 1028.02; Arlington County; Virginia,0.282062568978,1284,525,503,56,16,31,55,44,206,384,117,25,30,243,0,0,0,0,0
51,Virginia,VA,51013,Arlington County,51013102803,Census Tract 1028.03; Arlington County; Virginia,0.176878731628,2927,1552,1552,150,156,453,147,275,493,450,366,95,113,1553,1270,0,30,166,1
51,Virginia,VA,51013,Arlington County,51013102804,Census Tract 1028.04; Arlington County; Virginia,0.23229440728,3972,2016,1918,581,64,605,310,382,429,744,250,0,288,2578,1367,0,146,219,5
51,Virginia,VA,51013,Arlington County,51013102901,Census Tract 1029.01; Arlington County; Virginia,0.26734860786,2883,1877,1748,294,90,261,53,60,297,436,93,54,24,655,105,0,24,9,0
51,Virginia,VA,51013,Arlington County,51013102903,Census Tract 1029.03; Arlington County; Virginia,0.139121817048,1571,881,869,33,0,109,0,0,187,242,118,14,0,411,59,0,0,28,0
51,Virginia,VA,51013,Arlington County,51013102904,Census Tract 1029.04; Arlington County; Virginia,0.15209716086,2721,1885,1618,391,34,548,240,353,271,289,143,93,49,1269,1753,6,30,145,0
51,Virginia,VA,51013,Arlington County,51013103000,Census Tract 1030; Arlington County; Virginia,0.297060701168,3569,1721,1632,43,7,154,51,36,418,991,116,178,0,1109,0,0,19,82,0
51,Virginia,VA,51013,Arlington County,51013103100,Census Tract 1031; Arlington County; Virginia,0.73772702191,5713,2920,2713,661,101,568,260,235,441,899,434,107,102,3345,1109,0,119,218,19
51,Virginia,VA,51013,Arlington County,51013103200,Census Tract 1032; Arlington County; Virginia,0.38563481658,5793,3194,3078,499,57,674,20,651,232,1004,163,80,20,2734,1838,44,109,194,8
51,Virginia,VA,51013,Arlington County,51013103300,Census Tract 1033; Arlington County; Virginia,0.169513449876,2487,1310,1271,184,182,326,70,285,158,415,65,94,109,1448,962,0,120,274,0
51,Virginia,VA,51013,Arlington County,51013103401,Census Tract 1034.01; Arlington County; Virginia,0.478024005854,1205,56,28,0,5,0,4,0,0,16,4,0,0,622,0,0,0,0,1134
51,Virginia,VA,51013,Arlington County,51013103403,Census Tract 1034.03; Arlington County; Virginia,0.116499714766,1401,1246,1051,47,17,206,7,139,23,48,63,9,56,723,1204,0,21,98,0
51,Virginia,VA,51013,Arlington County,51013103404,Census Tract 1034.04; Arlington County; Virginia,0.18977492453,1284,931,854,35,7,83,15,36,205,55,149,0,34,724,878,0,5,189,0
51,Virginia,VA,51013,Arlington County,51013103405,Census Tract 1034.05; Arlington County; Virginia,0.148752745336,3852,2445,2151,222,0,361,89,186,390,295,229,40,22,2282,2445,0,56,389,0
51,Virginia,VA,51013,Arlington County,51013103501,Census Tract 1035.01; Arlington County; Virginia,0.139397493876,3368,2582,2277,468,43,648,0,84,454,192,221,21,45,1467,2428,0,66,538,0
51,Virginia,VA,51013,Arlington County,51013103503,Census Tract 1035.03; Arlington County; Virginia,0.077559011454,4754,3369,2752,552,139,765,25,143,223,402,272,42,154,2498,3269,0,133,786,0
51,Virginia,VA,51013,Arlington County,51013103504,Census Tract 1035.04; Arlington County; Virginia,0.049767775596,3227,2108,1904,152,22,350,15,43,33,133,137,49,17,1333,2055,0,95,355,0
51,Virginia,VA,51013,Arlington County,51013103505,Census Tract 1035.05; Arlington County; Virginia,0.208065734576,3335,2107,1939,692,88,496,194,145,579,238,405,19,135,1987,1862,0,15,628,200
51,Virginia,VA,51013,Arlington County,51013103601,Census Tract 1036.01; Arlington County; Virginia,0.28327724586999997,2555,1076,1045,112,34,95,62,93,371,510,129,34,83,667,32,0,23,79,6
51,Virginia,VA,51013,Arlington County,51013103602,Census Tract 1036.02; Arlington County; Virginia,0.067468621786,1391,850,768,320,49,220,6,39,59,185,101,18,52,891,833,0,73,227,0
51,Virginia,VA,51013,Arlington County,51013103700,Census Tract 1037; Arlington County; Virginia,0.564551008462,2493,1038,908,188,13,125,19,66,634,626,200,6,77,565,30,0,0,6,2
51,Virginia,VA,51013,Arlington County,51013103800,Census Tract 1038; Arlington County; Virginia,0.35779879289,4850,2547,2463,984,117,539,55,194,123,739,177,45,91,2101,1595,0,73,15,0
51,Virginia,VA,51013,Arlington County,51013980100,Census Tract 9801; Arlington County; Virginia,1.93650423355,5,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0
51,Virginia,VA,51013,Arlington County,51013980200,Census Tract 9802; Arlington County; Virginia,1.383040144018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Virginia,VA,51015,Augusta County,51015070100,Census Tract 701; Augusta County; Virginia,220.470616157918,4801,1596,1216,736,32,345,976,155,742,542,532,57,104,1457,196,201,6,80,2053
51,Virginia,VA,51015,Augusta County,51015070200,Census Tract 702; Augusta County; Virginia,134.262895965594,3922,1596,1412,385,14,151,527,570,760,880,560,92,169,496,0,227,6,34,0
51,Virginia,VA,51015,Augusta County,51015070300,Census Tract 703; Augusta County; Virginia,57.659171130158,6854,2659,2482,1104,55,286,291,716,1121,1602,621,223,124,1391,0,47,55,51,6
51,Virginia,VA,51015,Augusta County,51015070400,Census Tract 704; Augusta County; Virginia,51.814333957528,5662,2248,2224,1105,139,290,595,396,1249,1040,933,74,0,356,0,575,15,62,0
51,Virginia,VA,51015,Augusta County,51015070500,Census Tract 705; Augusta County; Virginia,44.661214096222,5041,2324,2163,453,21,400,269,237,1135,904,463,67,0,202,0,250,0,14,13
51,Virginia,VA,51015,Augusta County,51015070601,Census Tract 706.01; Augusta County; Virginia,9.819149538082,2849,1092,1048,394,155,228,69,141,806,666,280,0,0,501,0,34,3,0,0
51,Virginia,VA,51015,Augusta County,51015070602,Census Tract 706.02; Augusta County; Virginia,5.94482600757,3248,1580,1457,745,104,451,363,132,721,477,518,110,73,847,450,181,74,378,392
51,Virginia,VA,51015,Augusta County,51015070603,Census Tract 706.03; Augusta County; Virginia,16.65120666739,4192,1795,1651,682,37,422,143,340,922,742,504,17,0,267,165,40,68,176,82
51,Virginia,VA,51015,Augusta County,51015070701,Census Tract 707.01; Augusta County; Virginia,21.290684747586,4951,1852,1705,433,53,202,477,157,1166,680,601,117,33,384,63,117,0,53,785
51,Virginia,VA,51015,Augusta County,51015070702,Census Tract 707.02; Augusta County; Virginia,15.7892744931,2563,962,886,172,34,150,117,85,515,840,385,33,8,234,0,12,78,24,1
51,Virginia,VA,51015,Augusta County,51015070801,Census Tract 708.01; Augusta County; Virginia,22.146180987638,2087,984,917,167,68,127,134,172,632,297,351,20,0,12,0,83,0,14,5
51,Virginia,VA,51015,Augusta County,51015070802,Census Tract 708.02; Augusta County; Virginia,67.547630996566,4254,1888,1747,501,73,256,271,326,860,756,449,28,0,84,13,65,17,50,0
51,Virginia,VA,51015,Augusta County,51015070900,Census Tract 709; Augusta County; Virginia,55.5417765652,5209,2227,2192,1110,57,468,231,317,1308,797,1070,57,39,239,105,131,66,126,42
51,Virginia,VA,51015,Augusta County,51015071000,Census Tract 710; Augusta County; Virginia,136.980866400022,5307,2583,2328,1151,44,536,531,447,1448,736,828,0,0,265,0,395,10,82,228
51,Virginia,VA,51015,Augusta County,51015071101,Census Tract 711.01; Augusta County; Virginia,10.638457982082,4124,1937,1824,915,64,382,178,174,798,741,750,132,0,807,180,154,13,41,6
51,Virginia,VA,51015,Augusta County,51015071102,Census Tract 711.02; Augusta County; Virginia,28.337842003808,6479,2625,2402,635,119,421,318,258,1150,1635,789,61,0,312,47,211,0,45,3
51,Virginia,VA,51015,Augusta County,51015071201,Census Tract 712.01; Augusta County; Virginia,52.073268630604,2090,1082,806,60,0,72,37,200,593,379,289,13,0,114,0,109,0,0,0
51,Virginia,VA,51015,Augusta County,51015071202,Census Tract 712.02; Augusta County; Virginia,15.443704708856,3800,1645,1596,543,92,419,259,204,883,839,566,47,27,482,187,112,0,118,18
51,Virginia,VA,51017,Bath County,51017920101,Census Tract 9201.01; Bath County; Virginia,385.692426473318,1759,1521,830,435,22,171,195,82,620,232,356,16,0,91,0,153,0,5,22
51,Virginia,VA,51017,Bath County,51017920102,Census Tract 9201.02; Bath County; Virginia,143.509029981068,2418,1825,1075,1054,14,192,254,109,590,410,263,56,16,193,60,180,0,13,180
51,Virginia,VA,51019,Bedford County,51019030101,Census Tract 301.01; Bedford County; Virginia,45.645529793656,7814,3136,2994,936,47,324,68,244,1316,2113,648,52,0,761,19,24,52,15,5
51,Virginia,VA,51019,Bedford County,51019030103,Census Tract 301.03; Bedford County; Virginia,10.038549296868,8034,3321,3251,792,122,706,262,366,1588,1618,739,134,76,1376,604,54,0,155,55
51,Virginia,VA,51019,Bedford County,51019030104,Census Tract 301.04; Bedford County; Virginia,5.577185088598,4610,1953,1924,605,158,435,86,194,1042,811,427,145,49,1312,0,0,17,82,1
51,Virginia,VA,51019,Bedford County,51019030202,Census Tract 302.02; Bedford County; Virginia,103.760237963086,5411,2511,2156,950,66,242,347,361,1021,1038,676,111,0,961,0,502,0,25,20
51,Virginia,VA,51019,Bedford County,51019030203,Census Tract 302.03; Bedford County; Virginia,12.18172852559,4802,1657,1657,99,55,132,189,87,794,1192,381,93,0,634,0,16,79,15,0
51,Virginia,VA,51019,Bedford County,51019030204,Census Tract 302.04; Bedford County; Virginia,33.641854521978,3997,1567,1535,354,0,225,141,100,879,750,479,13,0,514,6,65,11,35,14
51,Virginia,VA,51019,Bedford County,51019030300,Census Tract 303; Bedford County; Virginia,130.188842256584,3666,1922,1617,481,7,155,179,231,1036,602,415,60,0,342,0,264,27,56,5
51,Virginia,VA,51019,Bedford County,51019030401,Census Tract 304.01; Bedford County; Virginia,53.474988389382,3189,1510,1469,779,21,186,264,155,1114,422,515,25,0,464,27,196,0,49,3
51,Virginia,VA,51019,Bedford County,51019030403,Census Tract 304.03; Bedford County; Virginia,35.1775987792,3299,1552,1427,453,55,238,293,326,772,465,453,104,0,333,0,354,3,58,15
51,Virginia,VA,51019,Bedford County,51019030404,Census Tract 304.04; Bedford County; Virginia,37.14030775549,4209,1564,1329,799,90,249,251,255,470,1329,452,79,0,817,8,228,26,10,46
51,Virginia,VA,51019,Bedford County,51019030501,Census Tract 305.01; Bedford County; Virginia,89.292587141068,4152,1982,1700,757,77,306,391,520,801,953,641,150,0,604,0,577,64,46,0
51,Virginia,VA,51019,Bedford County,51019030503,Census Tract 305.03; Bedford County; Virginia,27.494475544188,2794,2737,1366,437,18,337,104,162,1354,251,547,63,0,216,128,124,9,25,0
51,Virginia,VA,51019,Bedford County,51019030504,Census Tract 305.04; Bedford County; Virginia,21.82018001106,2575,1776,1198,502,38,245,90,131,712,359,419,25,0,176,27,206,32,56,3
51,Virginia,VA,51019,Bedford County,51019030601,Census Tract 306.01; Bedford County; Virginia,21.388169324954,2989,1566,1382,383,40,185,150,242,707,413,403,22,0,393,0,294,11,19,3
51,Virginia,VA,51019,Bedford County,51019030602,Census Tract 306.02; Bedford County; Virginia,16.952975496346,3288,1714,1485,382,42,277,152,184,794,524,556,62,16,139,0,361,7,32,0
51,Virginia,VA,51019,Bedford County,51019030603,Census Tract 306.03; Bedford County; Virginia,19.248136055328,2490,1202,1114,484,26,229,186,279,696,323,583,23,5,126,0,195,20,53,0
51,Virginia,VA,51019,Bedford County,51019030604,Census Tract 306.04; Bedford County; Virginia,38.345405842972,2517,1149,933,498,118,144,258,187,493,500,410,43,0,73,0,402,0,42,0
51,Virginia,VA,51019,Bedford County,51019030605,Census Tract 306.05; Bedford County; Virginia,52.257204148486,3595,1414,1269,566,61,232,316,225,841,719,802,0,11,133,8,318,20,90,47
51,Virginia,VA,51019,Bedford County,51019050101,Census Tract 501.01; Bedford County; Virginia,3.06052244544,3249,1678,1440,1522,69,481,521,382,579,448,570,107,169,1093,389,0,48,283,81
51,Virginia,VA,51019,Bedford County,51019050102,Census Tract 501.02; Bedford County; Virginia,3.417376060634,3081,1391,1264,729,4,403,160,224,672,792,284,110,0,775,77,71,103,31,236
51,Virginia,VA,51021,Bland County,51021040100,Census Tract 401; Bland County; Virginia,182.396759712566,3938,1644,1332,474,47,154,240,105,806,565,396,14,0,323,16,376,20,18,880
51,Virginia,VA,51021,Bland County,51021040200,Census Tract 402; Bland County; Virginia,175.253872326464,2303,1556,903,302,32,103,162,149,676,385,532,17,0,87,0,365,30,60,62
51,Virginia,VA,51023,Botetourt County,51023040100,Census Tract 401; Botetourt County; Virginia,236.551741291798,3315,1854,1461,880,51,324,139,296,836,461,603,10,0,127,2,324,22,171,0
51,Virginia,VA,51023,Botetourt County,51023040200,Census Tract 402; Botetourt County; Virginia,130.99310507784799,3982,2069,1576,700,83,273,196,288,937,721,684,57,0,117,0,204,15,33,1
51,Virginia,VA,51023,Botetourt County,51023040301,Census Tract 403.01; Botetourt County; Virginia,38.404806863467996,2929,1308,1109,319,3,173,142,121,694,565,302,33,11,254,0,48,1,43,185
51,Virginia,VA,51023,Botetourt County,51023040303,Census Tract 403.03; Botetourt County; Virginia,37.436174243172,4469,1835,1664,137,162,316,316,152,1308,678,486,39,14,508,323,42,0,53,181
51,Virginia,VA,51023,Botetourt County,51023040304,Census Tract 403.04; Botetourt County; Virginia,43.8114379573,4039,1573,1445,354,14,198,56,77,885,858,267,18,17,230,0,87,0,26,0
51,Virginia,VA,51023,Botetourt County,51023040401,Census Tract 404.01; Botetourt County; Virginia,24.23757042459,2405,1048,930,316,27,197,138,141,471,531,281,18,0,197,33,159,9,6,41
51,Virginia,VA,51023,Botetourt County,51023040402,Census Tract 404.02; Botetourt County; Virginia,8.70755956347,5093,2212,1949,479,95,259,313,232,1166,886,620,78,0,680,104,211,15,80,0
51,Virginia,VA,51023,Botetourt County,51023040501,Census Tract 405.01; Botetourt County; Virginia,11.396029874588,5969,2380,2201,867,70,372,225,165,1294,1316,652,95,0,673,0,0,0,26,18
51,Virginia,VA,51023,Botetourt County,51023040502,Census Tract 405.02; Botetourt County; Virginia,9.737572363114,1533,653,581,197,13,139,70,124,236,324,259,0,0,84,0,152,0,46,0
51,Virginia,VA,51025,Brunswick County,51025930100,Census Tract 9301; Brunswick County; Virginia,202.644694155528,2886,1667,1342,801,30,394,520,226,787,602,480,30,4,1532,5,422,19,101,4
51,Virginia,VA,51025,Brunswick County,51025930201,Census Tract 9302.01; Brunswick County; Virginia,53.66572046077,2068,954,710,360,21,138,354,23,467,274,310,12,12,1321,0,294,23,14,526
51,Virginia,VA,51025,Brunswick County,51025930202,Census Tract 9302.02; Brunswick County; Virginia,1.0874643911419999,1693,0,0,0,0,0,437,0,40,0,0,0,11,1248,0,0,0,0,1693
51,Virginia,VA,51025,Brunswick County,51025930203,Census Tract 9302.03; Brunswick County; Virginia,79.957079779042,4316,2161,1740,1627,147,513,723,259,670,859,564,247,0,3281,75,483,47,252,79
51,Virginia,VA,51025,Brunswick County,51025930301,Census Tract 9303.01; Brunswick County; Virginia,96.571814093206,1761,1162,806,372,23,278,300,302,542,322,351,0,0,696,0,371,39,5,10
51,Virginia,VA,51025,Brunswick County,51025930302,Census Tract 9303.02; Brunswick County; Virginia,132.313009436724,3241,1996,1567,560,132,228,499,278,991,431,790,65,0,1345,3,676,0,95,0
51,Virginia,VA,51027,Buchanan County,51027010100,Census Tract 101; Buchanan County; Virginia,90.201384376118,4651,2053,1606,1590,102,438,769,150,966,965,1527,49,0,194,15,554,20,62,344
51,Virginia,VA,51027,Buchanan County,51027010200,Census Tract 102; Buchanan County; Virginia,87.21881438007,2539,1398,916,1377,18,304,819,189,659,304,1134,34,0,16,0,503,0,69,0
51,Virginia,VA,51027,Buchanan County,51027010300,Census Tract 103; Buchanan County; Virginia,47.220474600836,2831,1537,1032,636,40,128,480,207,692,353,896,47,0,6,0,687,2,81,0
51,Virginia,VA,51027,Buchanan County,51027010400,Census Tract 104; Buchanan County; Virginia,39.80201579258,1842,1130,839,1031,33,310,390,214,339,290,470,86,0,69,56,354,15,36,0
51,Virginia,VA,51027,Buchanan County,51027010500,Census Tract 105; Buchanan County; Virginia,67.084274233488,1033,654,433,521,18,120,193,51,248,244,353,36,0,24,0,140,0,23,0
51,Virginia,VA,51027,Buchanan County,51027010600,Census Tract 106; Buchanan County; Virginia,82.337518686764,3378,1661,1173,707,32,157,490,322,823,491,944,105,3,443,0,536,0,36,606
51,Virginia,VA,51027,Buchanan County,51027010700,Census Tract 107; Buchanan County; Virginia,88.989702477332,3972,1969,1495,1402,137,232,837,258,939,775,1194,66,15,17,21,534,0,61,0
51,Virginia,VA,51029,Buckingham County,51029930101,Census Tract 9301.01; Buckingham County; Virginia,148.428073708608,3453,1718,1394,1127,134,358,499,352,862,698,744,64,35,1161,0,653,13,73,17
51,Virginia,VA,51029,Buckingham County,51029930102,Census Tract 9301.02; Buckingham County; Virginia,87.229686626288,3238,1356,1172,696,105,269,406,294,636,724,606,59,0,1989,0,405,0,32,24
51,Virginia,VA,51029,Buckingham County,51029930201,Census Tract 9302.01; Buckingham County; Virginia,96.0014437554,5612,1750,1492,744,77,271,687,536,919,623,544,145,25,2454,4,297,53,76,1938
51,Virginia,VA,51029,Buckingham County,51029930202,Census Tract 9302.02; Buckingham County; Virginia,247.963079724584,4566,2360,1840,1108,44,338,407,459,923,996,737,35,0,1004,29,666,29,196,30
51,Virginia,VA,51031,Campbell County,51031020101,Census Tract 201.01; Campbell County; Virginia,49.98892903007,5460,2824,2519,1274,74,540,511,393,1526,926,839,23,4,929,0,630,88,194,132
51,Virginia,VA,51031,Campbell County,51031020102,Census Tract 201.02; Campbell County; Virginia,67.996019357308,4646,1984,1665,783,140,190,261,337,778,816,638,28,0,610,0,329,0,37,159
51,Virginia,VA,51031,Campbell County,51031020200,Census Tract 202; Campbell County; Virginia,22.0119259863,5437,2489,2240,925,121,396,401,105,1207,1205,551,138,54,812,207,347,0,107,108
51,Virginia,VA,51031,Campbell County,51031020300,Census Tract 203; Campbell County; Virginia,2.023629694258,3799,1550,1470,406,153,307,131,132,920,818,526,84,4,400,0,34,0,70,5
51,Virginia,VA,51031,Campbell County,51031020401,Census Tract 204.01; Campbell County; Virginia,3.97257258984,4895,2191,2088,1386,95,430,170,534,745,833,695,55,142,1415,437,270,135,37,82
51,Virginia,VA,51031,Campbell County,51031020402,Census Tract 204.02; Campbell County; Virginia,2.300871779766,3431,1637,1448,287,87,278,59,145,515,551,233,78,32,623,145,0,31,20,0
51,Virginia,VA,51031,Campbell County,51031020403,Census Tract 204.03; Campbell County; Virginia,22.809084916866,5828,2315,2152,825,27,446,334,164,746,1366,787,180,452,1657,115,495,0,118,0
